KOATUU_2020,EDRPOU,year
0520810100,21726868,2022
0520810100,21726868,2023
0520810100,21726899,2022
0520810100,21726793,2019
0520810100,21726793,2020
0520810100,21726793,2021
0520810100,21726793,2022
0520810100,21726793,2023
0520810100,21726793,2016
0520810100,21726793,2017
0520810100,21726793,2018
0520810100,21726853,2019
0520810100,21726853,2020
0520810100,21726853,2021
0520810100,21726853,2016
0520810100,21726853,2017
0520810100,21726853,2018
0520810100,26234267,2016
0520810100,26234267,2017
0520810100,26234267,2018
0520810100,26234267,2019
0520810100,26234267,2020
0520810100,26234267,2021
0520810100,21726882,2020
0520810100,21726882,2021
0520810100,21726907,2021
0520810100,21726868,2020
0520810100,21726868,2021
0520810100,21726899,2020
0520810100,21726899,2021
0520810100,21726882,2016
0520810100,21726882,2017
0520810100,21726882,2018
0520810100,21726882,2019
0520810100,21726907,2017
0520810100,21726907,2018
0520810100,21726907,2019
0520810100,21726907,2016
0520810100,21726868,2016
0520810100,21726868,2017
0520810100,21726868,2018
0520810100,21726868,2019
0520810100,21726899,2019
0520810100,21726899,2016
0520810100,21726899,2017
0520810100,21726899,2018
0520810100,21726853,2023
0520810100,21726882,2023
0520810100,21726899,2023
0520810100,26234267,2023
0520880303,26234273,2022
0520880303,26234273,2023
0520880303,26234273,2016
0520880303,26234273,2017
0520880303,26234273,2018
0520880303,26234273,2019
0520880303,26234273,2020
0520880303,26234273,2021
0520880603,26234289,2022
0520880603,26234289,2023
0520880603,26234289,2017
0520880603,26234289,2018
0520880603,26234289,2019
0520880603,26234289,2020
0520880903,26234296,2022
0520880903,26234296,2023
0520880903,26234296,2016
0520880903,26234296,2017
0520880903,26234296,2018
0520880903,26234296,2019
0520880903,26234296,2020
0520880903,26234296,2021
0520881503,26234304,2022
0520881503,26234304,2023
0520881503,26234304,2016
0520881503,26234304,2017
0520881503,26234304,2018
0520881503,26234304,2019
0520881503,26234304,2020
0520881503,26234304,2021
0520882203,26234362,2022
0520882203,26234362,2020
0520882203,26234362,2021
0520882203,26234362,2016
0520882203,26234362,2017
0520882203,26234362,2018
0520882203,26234362,2023
0520882403,26234327,2022
0520882403,26234327,2017
0520882403,26234327,2018
0520882403,26234327,2019
0520882403,26234327,2020
0520882403,26234327,2021
0520882409,26234379,2022
0520882409,21726787,2023
0520882409,21726787,2021
0520882409,21726787,2022
0520882409,26234379,2017
0520882409,26234379,2018
0520882409,26234379,2020
0520882409,26234379,2021
0520882409,26234379,2023
0520882603,26234310,2022
0520882603,26234310,2016
0520882603,26234310,2017
0520882603,26234310,2018
0520882603,26234310,2019
0520882603,26234310,2020
0520882603,26234310,2021
0520882603,26234310,2023
0520882803,26234385,2020
0520882803,26234385,2021
0520882803,26234385,2022
0520882803,26234385,2019
0520882803,26234385,2023
0520882803,26234385,2016
0520882803,26234385,2017
0520882803,26234385,2018
0520883303,26234408,2022
0520883303,26234408,2023
0520883303,26234408,2016
0520883303,26234408,2017
0520883304,26234416,2020
0520883304,26234416,2022
0520883304,26234416,2016
0520883304,26234416,2017
0520883304,26234416,2018
0520883304,26234416,2019
0520883306,26234451,2020
0520883306,26234451,2016
0520883306,26234451,2017
0520883603,26234391,2022
0520883603,26234391,2016
0520883603,26234391,2017
0520883603,26234391,2018
0520883603,26234391,2019
0520883603,26234391,2020
0520883603,26234391,2021
0520883603,26234391,2023
0520883803,26234422,2023
0520883803,26234422,2016
0520883803,26234422,2017
0520883803,26234422,2018
0520883803,26234422,2019
0520883803,26234422,2020
0520884403,26234439,2022
0520884403,26234439,2023
0520884403,26234439,2016
0520884403,26234439,2017
0520884403,26234439,2018
0520884403,26234439,2019
0520884403,26234439,2020
0520884403,26234439,2021
0520885003,26234445,2019
0520885003,26234445,2020
0520885003,26234445,2021
0520885003,26234445,2022
0520885003,26234445,2023
0520885003,26234445,2018
0520885603,26234468,2023
0520885603,26234468,2016
0520885603,26234468,2017
0520885603,26234468,2019
0520885603,26234468,2020
0520885603,26234468,2021
0520885803,26234474,2016
0520885803,26234474,2017
0520885803,26234474,2018
0520885803,26234474,2021
0520885803,26234474,2023
0520886503,26234480,2022
0520886503,26234480,2023
0520886503,26234480,2016
0520886503,26234480,2017
0520886503,26234480,2019
0520886503,26234480,2020
0520886503,26234480,2021
0521055300,26242321,2018
0521055300,26242321,2016
0521055300,26242321,2017
0521055300,26242321,2022
0521055300,02539826,2018
0521055300,02539826,2019
0521055300,02539826,2020
0521055300,02539826,2021
0521055300,02539826,2022
0521055300,02539826,2023
0521055300,26242321,2019
0521055300,26242321,2020
0521055300,26242321,2021
0521055300,26242321,2023
0521080203,26242551,2018
0521080203,26242551,2019
0521080203,26242551,2020
0521080203,26242551,2021
0521080203,26242551,2016
0521080203,26242551,2017
0521080309,26242539,2023
0521080309,26242539,2016
0521080309,26242539,2017
0521080309,26242539,2018
0521080309,26242539,2019
0521080309,26242539,2022
0521080309,26242539,2020
0521080309,26242539,2021
0521080606,24898253,2018
0521080606,24898253,2019
0521080606,24898253,2020
0521080606,24898253,2016
0521080606,24898253,2017
0521082603,26242522,2018
0521082603,26242522,2019
0521082603,26242522,2021
0521082603,26242522,2016
0521082603,26242522,2017
0521082603,26242522,2020
0521082603,26242522,2022
0521082603,26242522,2023
0521084203,26242545,2022
0521084203,26242545,2023
0521084203,26242545,2018
0521084203,26242545,2019
0521084203,26242545,2021
0521084203,26242545,2016
0521084203,26242545,2017
0521084203,26242545,2020
0521084803,26242568,2023
0521084803,26242568,2018
0521084803,26242568,2019
0521084803,26242568,2020
0521084803,26242568,2021
0521084803,26242568,2016
0521084803,26242568,2017
0521084803,26242568,2022
0521085203,26242373,2018
0521085203,26242373,2019
0521085203,26242373,2020
0521085203,26242373,2021
0521085203,26242373,2016
0521085203,26242373,2017
0521085203,26242373,2022
0521085203,26242373,2023
0521085213,05471922,2021
0521085213,05471922,2022
0521085213,05471922,2023
0521085213,26242580,2018
0521085213,26242580,2019
0521085213,26242580,2020
0521085213,26242580,2021
0521085213,26242580,2016
0521085213,26242580,2017
0521085213,26242580,2022
0521085213,05471922,2018
0521085213,05471922,2019
0521085213,05471922,2020
0521085403,39977763,2017
0521085403,39977763,2016
0521085403,39977763,2018
0521085403,39977763,2019
0521085403,39977763,2020
0521085403,39977763,2021
0521085403,39977763,2022
0521085403,39977763,2023
0521085803,26242597,2016
0521085803,26242597,2017
0521085803,26242597,2018
0521085803,26242597,2019
0521085803,26242597,2020
0521085803,26242597,2021
0521085803,26242597,2023
0521085803,26242597,2022
0521210100,13307208,2017
0521210100,13307208,2018
0521210100,13307208,2019
0521210100,13307208,2020
0521210100,13307208,2021
0521210100,13307208,2022
0521210100,13307208,2016
0521210100,35041344,2017
0521210100,35041344,2018
0521210100,35041344,2019
0521210100,35041344,2020
0521210100,35041344,2021
0521210100,35041344,2022
0521210100,35041344,2016
0521210100,35830913,2022
0521210100,35830913,2023
0521210100,35830913,2018
0521210100,35830913,2019
0521210100,35830913,2020
0521210100,35830913,2021
0521210100,13307208,2023
0521210100,26235054,2023
0521210100,35041344,2023
0521210100,26235054,2016
0521210100,26235054,2017
0521210100,26235054,2018
0521210100,26235054,2019
0521210100,26235054,2020
0521210100,26235054,2021
0521210100,26235054,2022
0521210100,05453568,2023
0521210105,26241793,2017
0521210105,26241793,2018
0521210105,26241793,2019
0521210105,26241793,2020
0521210105,26241793,2021
0521210105,26241793,2022
0521210105,26241793,2016
0521210105,26241793,2023
0521210107,26241764,2017
0521210107,26241764,2018
0521210107,26241764,2019
0521210107,26241764,2020
0521210107,26241764,2021
0521210107,26241764,2022
0521210107,26241764,2023
0521210109,26241729,2017
0521210109,26241729,2018
0521210109,26241729,2019
0521210109,26241729,2021
0521210109,26241729,2022
0521210109,26241729,2016
0521210109,26241729,2023
0521210118,26241942,2017
0521210118,26241942,2016
0521210121,26235120,2017
0521210121,26235120,2016
0521255400,26241965,2016
0521255400,26241965,2017
0521255400,26241965,2018
0521255400,26241965,2019
0521255400,26241965,2020
0521255400,26241965,2021
0521255400,26241965,2022
0521255400,26241965,2023
0521255401,26241741,2016
0521255401,26241741,2017
0521255401,26241741,2018
0521255401,26241741,2019
0521255401,26241741,2020
0521255401,26241741,2023
0521255404,26235083,2018
0521255404,26235083,2019
0521255404,26235083,2016
0521255404,26235083,2017
0521255404,26235083,2020
0521255404,26235083,2021
0521255404,26235083,2022
0521255404,26235083,2023
0521255405,26241712,2016
0521280403,26241913,2022
0521280403,26241913,2016
0521280403,26241913,2017
0521280403,26241913,2018
0521280403,26241913,2019
0521280403,26241913,2020
0521280403,26241913,2021
0521280403,26241913,2023
0521281603,26235108,2016
0521281603,26235108,2017
0521281603,26235108,2018
0521281603,26235108,2019
0521281603,26235108,2020
0521281603,26235108,2021
0521281603,26235108,2022
0521281603,26235108,2023
0521282603,26241735,2022
0521282603,26241735,2016
0521282603,26241735,2017
0521282603,26241735,2018
0521282603,26241735,2019
0521282603,26241735,2020
0521282603,26241735,2021
0521282603,26241735,2023
0521283203,26235099,2016
0521283203,26235099,2017
0521283203,26235099,2018
0521283203,26235099,2019
0521283203,26235099,2020
0521283203,26235099,2021
0521283203,26235099,2022
0521283203,26235099,2023
0521284303,26241959,2016
0521284303,26241959,2017
0521284303,26241959,2018
0521284303,26241959,2019
0521284303,26241959,2020
0521284303,26241959,2021
0521284303,26241959,2022
0521284303,26241959,2023
0521286803,26241936,2016
0521286803,26241936,2017
0521286803,26241936,2018
0521286803,26241936,2019
0521286803,26241936,2020
0521286803,26241936,2021
0521286803,26241936,2022
0521286803,26241936,2023
0521455500,34377328,2016
0521455500,34377328,2017
0521455500,34377328,2018
0521455500,34377328,2019
0521455500,34377328,2020
0521455500,34377328,2021
0521455500,34377328,2022
0521455500,34377328,2023
0521455502,35469750,2016
0521455502,35469750,2017
0521455502,35469750,2018
0521455502,35469750,2019
0521455502,35469750,2020
0521455502,35469750,2021
0521455502,35469750,2022
0521455502,35469750,2023
0521455504,35469697,2016
0521455504,41028085,2017
0521455504,41028085,2019
0521455504,41028085,2020
0521455505,23059349,2016
0521455505,23059349,2017
0521455505,23059349,2018
0521455505,23059349,2019
0521455505,23059349,2020
0521455505,23059349,2021
0521455505,23059349,2022
0521455505,23059349,2023
0521480203,35469482,2016
0521480203,35469482,2017
0521480203,35469482,2018
0521480203,35469482,2019
0521480203,35469482,2020
0521480203,35469482,2021
0521480203,35469482,2023
0521480403,35469849,2016
0521480403,35469849,2017
0521480403,35469849,2018
0521480403,35469849,2019
0521480403,35469849,2022
0521480403,35469849,2020
0521480403,35469849,2021
0521480803,24900915,2016
0521480803,24900915,2022
0521480803,24900915,2017
0521480803,24900915,2018
0521480803,24900915,2019
0521480803,24900915,2020
0521480803,24900915,2021
0521480803,24900915,2023
0521481003,35469587,2016
0521481003,35469587,2017
0521481003,35469587,2022
0521481603,35469723,2016
0521481603,35469723,2017
0521481603,35469723,2018
0521481603,35469723,2019
0521481603,35469723,2020
0521481603,35469723,2022
0521481803,34377380,2016
0521481803,34377380,2017
0521481803,34377380,2018
0521481803,34377380,2019
0521481803,34377380,2020
0521481803,34377380,2021
0521481803,34377380,2022
0521481803,34377380,2023
0521482403,35469456,2016
0521482403,35469456,2017
0521482403,35469456,2018
0521482403,35469456,2019
0521482403,35469456,2020
0521482403,35469456,2021
0521482403,35469456,2022
0521482603,35469613,2016
0521482603,35469613,2017
0521482603,35469613,2018
0521482603,35469613,2019
0521482603,35469613,2020
0521482603,35469613,2021
0521482603,35469613,2022
0521482803,34377349,2016
0521482803,34377349,2017
0521482803,34377349,2018
0521482803,34377349,2019
0521482803,34377349,2020
0521482803,34377349,2021
0521482803,34377349,2022
0521483203,35469647,2016
0521483203,35469647,2017
0521483203,35469647,2018
0521483203,35469647,2019
0521483203,35469647,2020
0521483203,35469647,2021
0521483203,35469647,2022
0521483203,35469647,2023
0521483403,20095416,2016
0521483403,20095416,2017
0521483403,20095416,2019
0521483403,20095416,2020
0521483403,20095416,2021
0521484803,35469498,2016
0521484803,35469498,2017
0521484803,35469498,2018
0521484803,35469498,2019
0521484803,35469498,2020
0521484803,35469498,2021
0521485006,34377587,2016
0521485006,34377587,2017
0521485006,34377587,2018
0521485006,34377587,2019
0521485006,34377587,2020
0521485006,34377587,2021
0521485006,34377587,2022
0521485403,34377679,2016
0521485403,34377679,2017
0521485403,34377679,2019
0521485403,34377679,2020
0521485403,34377679,2021
0521485403,34377679,2022
0521485603,35469702,2016
0521485603,35469702,2017
0521485603,35469702,2018
0521485603,35469702,2019
0521485603,35469702,2020
0521485603,35469702,2021
0521485603,35469702,2022
0521485803,35469519,2016
0521485803,35469519,2017
0521485803,35469519,2018
0521485803,35469519,2019
0521485803,35469519,2020
0521485803,35469519,2021
0521485803,35469519,2022
0521485803,35469519,2023
0521486003,24894752,2016
0521486003,24894752,2017
0521486003,24894752,2018
0521486003,24894752,2020
0521486003,24894752,2021
0521486803,13312505,2023
0521486803,13312511,2016
0521486803,13312505,2016
0521486803,13312505,2017
0521486803,13312505,2018
0521486803,13312505,2019
0521486803,13312505,2020
0521486803,13312505,2021
0521486803,13312505,2022
0521486803,13312511,2017
0521486803,13312511,2018
0521486803,13312511,2019
0521486803,13312511,2020
0521486803,13312511,2021
0521486803,13312511,2022
0521486803,13312511,2023
0521487003,35469660,2016
0521487003,35469660,2017
0521487003,35469660,2018
0521487003,35469660,2019
0521487003,35469660,2020
0521487003,35469660,2021
0521487207,20087948,2022
0521487207,20087948,2020
0521487207,20087948,2021
0521487207,20087948,2016
0521487207,20087948,2017
0521487207,20087948,2018
0521487207,20087948,2019
0521487207,20087948,2023
0521487603,34377473,2016
0521487603,34377473,2017
0521487603,34377473,2018
0521487603,34377473,2019
0521487603,34377473,2020
0521487603,34377473,2021
0521487803,34377616,2018
0521487803,34377616,2019
0521487803,34377616,2021
0521487803,34377616,2023
0521610100,03066117,2018
0521610100,03066117,2019
0521610100,26286376,2016
0521610100,26286376,2017
0521610100,26286360,2016
0521610100,26286360,2017
0521610100,26286360,2018
0521610100,26286360,2019
0521610100,26286360,2020
0521610100,26286360,2021
0521610100,26286376,2020
0521610100,26286376,2021
0521610100,26286376,2018
0521610100,26286376,2019
0521610100,03062906,2019
0521610100,03062906,2020
0521610100,03062906,2021
0521610100,03062906,2022
0521610100,03062906,2018
0521610100,03062906,2023
0521610100,21726646,2016
0521610100,21726646,2017
0521610100,21726646,2018
0521610100,21726646,2019
0521610100,21726646,2020
0521610100,21726646,2021
0521610100,26286376,2022
0521610100,21726646,2022
0521610100,26286360,2022
0521610100,26286376,2023
0521610100,21726646,2023
0521610100,26286360,2023
0521610101,23062630,2016
0521610101,23062630,2017
0521610101,23062630,2018
0521610101,23062630,2019
0521610101,23062630,2020
0521610101,23062630,2021
0521610101,23062630,2022
0521610101,23062630,2023
0521680603,26286353,2016
0521680603,26286353,2017
0521680603,26286353,2018
0521680603,26286353,2019
0521680603,26286353,2020
0521680603,26286353,2021
0521680603,26286353,2022
0521680603,26286353,2023
0521680909,26286347,2016
0521680909,26286347,2017
0521680909,26286347,2018
0521680909,26286347,2019
0521680909,26286347,2020
0521680909,26286347,2021
0521680909,26286347,2022
0521680909,26286347,2023
0521682203,26286554,2016
0521682203,26286554,2017
