EDRPOU,eotype,eolevel,teachstuff,nonteachstuff,teachstuffretage,pupils,classes,opex,opexplan,hub,year
33751945,urban,I-III,33.92,20.5,9.2,310,14,6014.718,7456.745,no,2019
26577062,urban,I-III,66.06,28.5,7,604,26,11328.054,13459.295,no,2019
33751793,urban,I-III,70.11,29.5,7.8,680,28,11605.267,13842.694,no,2019
33751966,urban,I-III,44.81,25,11.2,411,17,8819.262,9765.081,no,2019
33075633,urban,I-III,55.31,30.35,10,565,22,10803.44,11582.421,no,2019
33264557,urban,I-III,54.62,22.75,2,438,18,8979.038,10416.169,no,2019
33264615,urban,I-III,28.36,21,5,246,11,5867.122,6658.011,no,2019
40761056,urban,I-III,48.58,24.75,5,471,17,9156.458,10171.316,no,2019
25061899,urban,I-III,51.33,26.5,3,571,21,9254.88,10253.868,no,2019
33075570,urban,I-III,50.47,27.75,7,500,20,9219.194,10369.064,no,2019
25061907,urban,I-III,46.11,21.75,3,518,19,8141.47,8456.821,no,2019
33264536,urban,I-III,75.86,40.25,18,802,30,14235.468,16588.035,no,2019
21755984,urban,I-III,32.94,18.25,3,280,11,5966.731,7688.559,no,2019
21756009,urban,I-III,76.86,29.75,9,843,33,16116.87,16764.097,no,2019
21756015,urban,I-III,68.78,28,12,752,28,13628.077,14973.783,no,2019
21756021,urban,I-III,52.47,19.75,6,536,20,9799.382,11255.95,no,2019
21756038,urban,I-III,55.56,22.5,9,540,22,9856.63,11328.623,no,2019
21756050,urban,I-III,36.39,24,6,388,15,9311.63,10749.633,no,2019
25373080,urban,I-III,39.83,18,5,387,16,7555.53,8814.942,no,2019
21756082,urban,I-III,53.78,20.5,12,605,24,9842.446,11132.137,no,2019
21756096,urban,I-III,46.22,18.25,8,446,17,8519.739,9476.407,no,2019
21756104,urban,I-III,54.42,22,6,621,23,10050.263,11141.243,no,2019
21756110,urban,I-III,30,19,6,273,11,6255.789,7336.933,no,2019
21756127,urban,I-III,76.44,31.5,14,879,33,14496.362,16312.333,no,2019
21756133,urban,I-III,51.02,18.75,5,490,20,8734.657,10092.33,no,2019
21756147,urban,I-III,51.85,24,5,588,22,10416.525,12107.303,no,2019
21756156,urban,I-III,65.78,28,10,631,24,12096.313,13974.264,no,2019
21756162,urban,I-III,71.7,34.25,10,743,29,13633.775,15671.715,no,2019
21756179,urban,I-III,37.23,18.75,3,337,15,7347.472,8430.885,no,2019
21756185,urban,I-III,33.58,24.5,4,253,11,6623.83,8261.618,no,2019
25061296,urban,II-III,29.42,10.75,8,291,12,4900.636,5540.965,no,2019
26341253,rural,I-III,21.08,15,5.75,93,10,4231.807,4274.553,no,2019
26341263,rural,I-III,21.58,12.5,4,76,9,3812.734,3983.152,no,2019
26341247,rural,I-III,10.19,8.73,1.47,28,3,2037.944,2070.351,no,2019
35753038,urban,I-III,48.53,33.4,7,394,20,9900.959,14296.038,yes,2019
24180596,urban,I-III,47,25,9,518,21,10285.798,10935.291,no,2019
35753017,urban,I-III,31.63,24,6,257,13,7362.29,8634.106,no,2019
35753001,urban,I-III,38.25,23,4,325,16,7569.477,9221.486,no,2019
25685714,urban,I-III,47.14,19.5,9,453,21,9599.06,10665.57,no,2019
35753085,rural,I-III,10.98,9,0,35,4,2688.691,3073.937,no,2019
35753090,rural,I-III,21.7,11.22,9,73,10,4001.307,5074.508,no,2019
35585600,rural,I-III,21.39,10,3,109,9,3777.832,5210.256,no,2019
35753169,rural,I-III,21.53,12,1,139,10,4422.909,5408.416,no,2019
35753059,rural,I-III,20.53,11,1,73,10,3676.767,4836.375,no,2019
35753111,rural,I-III,12.2,8.75,3,39,5,2753.872,3260.078,no,2019
32196518,rural,I-III,18.94,11.75,0.72,64,8,3550.315,3673.79,no,2019
33211388,rural,I-III,19.53,13,3.17,53,8,3742.199,3841.557,no,2019
26522003,urban,I-III,58.91,24.5,6.8,389,23,10795.964,11966.682,yes,2019
32764089,urban,I-III,35.97,19,4.78,205,14,6861.997,6950,no,2019
32764094,rural,I-III,26.73,19.4,1,98,10,5884,6714.5,no,2019
24200962,rural,I-III,23.42,16.5,1.33,121,11,5225,5253.4,no,2019
32764047,rural,I-III,23.5,14,1.05,92,10,4795,4872,no,2019
32764073,rural,I-III,26.41,16.8,0.5,81,10,6094,6572.5,no,2019
24200979,rural,I-III,26.67,20,5.67,93,11,5453.1,6484,no,2019
32764026,rural,I-III,23.67,14,5.12,73,10,4362,4733,no,2019
39469224,urban,I-III,42.41,25.75,2,409,19,8631.080380000001,9988.631,no,2019
39469266,urban,I-III,44.08,29.75,4,439,21,9061.675710000001,10074.022,no,2019
26447046,urban,I-III,60.5,22.7,10,555,27,11407.473240907191,13631.387655513232,yes,2019
40245449,rural,I-III,18.5,11.25,3,62,9,3121.7388836861583,4282.6189716040935,no,2019
34302086,rural,I-III,19.22,7.5,6,68,10,2972.761450457677,3881.6741106779236,no,2019
34250482,rural,I-III,21.36,11.5,2,90,10,3357.0143771554986,4487.30955462801,no,2019
40248696,rural,I-III,19.95,11.25,0,63,8,3335.944116968122,4489.87781592799,no,2019
34302095,rural,I-III,16.78,16.5,2,49,5,3425.812015644268,4403.31174647782,no,2019
26447075,rural,I-III,23.72,13,3,116,11,4217.911942141074,4987.453075854291,no,2019
40252000,rural,I-III,20.33,10.75,4,57,8,3434.31673595305,4749.615208205785,no,2019
21845026,rural,I-III,21.81,14.2,5,105,11,4328.108170187694,5158.671878454341,no,2019
34302048,rural,I-III,22.06,10.5,1,88,11,3361.7867225858513,4512.704890354623,no,2019
34250524,rural,I-III,14.28,8,2,51,5,2272.9530735112094,3269.4235042549276,no,2019
34302053,rural,I-III,13.28,7.75,2,33,4,2439.210885353517,3091.318352976047,no,2019
40255771,rural,I-III,11.81,9.25,1,27,2,2070.578958725,3007.4643531484016,no,2019
39480997,rural,I-III,19.75,11.5,0,69,8,3468.4641780379357,4335.789262190538,no,2019
21807942,urban,I-III,29.11,21.35,0.5,216,12,6438.007,6972.471,no,2019
21807936,rural,I-III,22.36,14.75,4.86,136,11,4506.108,4958.934,no,2019
21807959,rural,I-III,24.72,15.9,1.28,82,11,4112.779,4469.12,no,2019
21830029,rural,I-III,23.2,15.6,1.5,133,11,4622.917,5036.693,no,2019
13398286,rural,I-III,26.72,17.09,3.89,164,11,4853.96,5521.081,no,2019
21807913,rural,I-III,23.92,13.78,2.06,151,11,4419.787,4784.468,no,2019
21829872,rural,I-III,22.95,13.75,0,109,11,4124.583,4566.409,no,2019
21807971,rural,I-III,27.91,14.75,7.63,188,11,5088.162,5734.258,no,2019
33449946,urban,I-III,25.02,15.3,5.83,67,9,4855.976,6171.179,no,2019
25685813,urban,I-III,50.97,36.55,12.94,342,21,9866.131,13626.086,yes,2019
35205624,urban,I-III,66.58,36.85,6.1,577,33,13809.924,17348.861,yes,2019
35205633,urban,I-III,28.05,18.5,2.78,234,12,6298.186,8146.813,no,2019
25685921,urban,I-III,23.39,14.5,5.64,120,10,4569.327,5835.476,no,2019
38542486,urban,I-III,31.01,24.35,8.64,124,11,6305.557,7907.034,no,2019
33224980,urban,I-III,39.22,21.5,2.81,375,16,8108.283,10466.301,no,2019
33224996,urban,I-III,33.06,15,5.42,230,11,5428.905,7097.978,no,2019
33225007,urban,I-III,34.14,16.6,5.11,281,13,6233.764,8252.773,no,2019
33225020,urban,I-III,26.5,17.25,6,255,11,5984.202,7944.326,no,2019
33225015,urban,I-III,44.49,37.4,4.36,317,14,11932.117,15533.158,yes,2019
38817963,urban,I-III,27.07,21.2,7.08,94,10,5687.844,6807.969,no,2019
33225057,urban,I-III,40.34,17.75,5.89,136,18,7356.016,10844.873,yes,2019
33430469,urban,I-III,20.11,6.5,15.44,63,6,3077.671,3842.252,no,2019
33430495,urban,I-III,24.11,7.9,3.58,88,10,4143.663,6014.345,no,2019
33430448,rural,I-III,21.53,8.5,4.67,91,8,4202.098,5189.115,no,2019
37645011,urban,I-III,55.03,27.95,1.56,442,24,9360.191,11377.299,no,2019
25903179,urban,I-III,28.12,15.75,1.64,228,11,4970.623,5563.961,no,2019
24047182,urban,I-III,52.75,29.9,5.67,461,21,9334.969,10622.263,no,2019
25926000,urban,I-III,31.61,18.25,0,202,11,5557.051,6738.777,no,2019
25926388,urban,I-III,53.25,31.25,6.81,463,22,11038.106,11837.188,no,2019
25903967,rural,I-III,11.39,7.6,0.97,28,2,1716.449,2105.82,no,2019
25903921,rural,I-III,23.97,16.15,2.83,146,11,4585.6,5454.46,no,2019
25926394,rural,I-III,11.08,8.95,0,33,4,2069.932,2102.614,no,2019
25903878,rural,I-III,24.28,17.3,1.67,109,11,4310.983,5324.35,no,2019
25926402,rural,I-III,25.61,20.9,0,136,11,4580.609,5428.7,no,2019
25926371,rural,I-III,26.03,22.15,2.33,123,11,4742.445,5635.432,no,2019
25903909,rural,I-III,20.59,19.25,2.17,51,5,3843.398,4496.21,no,2019
25926425,rural,I-III,18.36,13.75,0,50,8,3413.538,3940.663,no,2019
25903944,rural,I-III,18.23,14.2,0.44,46,6,3665.176,3893.218,no,2019
34274283,urban,I-III,38.13,26,3,273,17,10773.703,11308.742,no,2019
38380528,rural,I-III,15.1,15.75,3,27,3,2251.225,2656.446,no,2019
34274304,rural,I-III,31.14,18.75,4,195,12,6219.173,7338.624,no,2019
34274262,rural,I-III,23.73,11.5,2,81,10,4033.425,4759.442,no,2019
34379105,rural,I-III,28.61,15.68,0,85,11,4673.772,5515.051,no,2019
34274257,rural,I-III,15.75,10.75,5,42,6,2381.11,2809.71,no,2019
34379042,urban,I-III,27.75,20.5,3,204,12,5715.38,6744.148,no,2019
34379079,rural,I-III,27.6,18,1,216,11,5750.389,6785.459,no,2019
34379152,rural,I-III,35.71,31.5,3,125,14,7331.239,8650.862,yes,2019
34274278,urban,I-III,28.7,20,6,200,12,7068.248,8340.533,no,2019
34274299,rural,I-III,25.7,15.75,2,89,11,5029.253,5934.519,no,2019
38380512,rural,I-III,17.22,9.3,2,41,6,2901.836,3424.166,no,2019
34379131,urban,I-III,37,20.95,8,213,14,7314.259,8630.826,no,2019
34379093,urban,I-III,29.5,13.9,6,196,13,4391.271,5181.7,no,2019
34274220,rural,I-III,23.23,21.15,2,93,10,4625.597,5458.204,yes,2019
25364529,rural,I-III,28.04,17.75,4,130,11,5612.463,6622.706,no,2019
34274241,rural,I-III,23,15.75,5,134,11,5331.778,6291.498,no,2019
21824018,urban,I-III,54.97,26.5,11,516,22,11509.611,13069.884,no,2019
33199546,urban,II-III,30.33,15.5,5,243,12,5706.165,6587.152,no,2019
33199567,urban,I-III,61.72,23,11,495,24,10759.582,12514.96,no,2019
33199525,urban,II-III,48.22,19.5,3,429,19,8125.493,10482.002,no,2019
26521529,rural,I-III,38.22,23.5,4,256,14,7182.376,8794.427,no,2019
21844512,rural,I-III,35.17,29,3,316,22,7693.8,8654.59,yes,2019
23483633,rural,I-III,20.61,14.5,2,51,8,3746.354,4362.282,no,2019
33219860,rural,I-III,22.69,14,2,82,9,4095.32,4382.725,no,2019
32472581,rural,I-III,10.75,8.5,2,34,4,2263.873,1397.762,no,2019
33219881,rural,I-III,18.19,7.75,0,56,6,3139.678,3164.083,no,2019
24193558,urban,I-III,68.83,26.8,5.3,637,30,12649.125,13065.35,no,2019
26341328,urban,I-III,27.06,12.5,2.22,149,10,4376.018,4483.698,no,2019
26341218,rural,I-III,19.31,12.5,1.98,55,7,3593.808,3625.618,no,2019
26341224,rural,I-III,27.58,18,1.5,161,11,5642.373,5554.951,no,2019
21807922,urban,I-III,104.02,57.43,11.77,815,44,21422.29729,22554.51,yes,2019
19081366,urban,I-III,26.51,16.7,4.32,224,11,6028.21721,6625.1,no,2019
21824082,rural,I-III,26.63,15.24,3,197,11,6353.175,7816.042,no,2019
23256937,rural,I-III,56.7,29.51,5,352,19,11353.492,14149.89,yes,2019
20184835,rural,I-III,22.61,8,2,59,6,3468.816,4066.48,no,2019
24854391,rural,I-III,26.28,9.5,2.8,95,11,4170.501,4652.336,no,2019
32472618,rural,I-III,20.8,7.5,1,72,8,3087.69,3276.661,no,2019
25903080,urban,I-III,43.14,20,3,370,18,9340.782,9737.519,no,2019
33219897,urban,I-III,54.19,29,2.5,355,21,10200.954,11272.657,yes,2019
20184870,rural,I-III,15.91,6.5,0,44,7,2530.483,2628.594,no,2019
33452016,rural,I-III,29,18,2,115,10,5847.452,6841.927,no,2019
24193601,urban,I-III,65,27,12,561,31,13760.514,15102.769,no,2019
26070952,urban,I-III,89,43,8,550,26,15319.576,18786.676,yes,2019
33452131,rural,I-III,25,13,5,99,10,5199.583,6062.074,no,2019
33451871,rural,I-III,25,15,2,87,9,5772.148,5925.703,no,2019
33451981,rural,I-III,29,17,4,105,11,5891.156,6739.448,no,2019
24206255,rural,I-III,32,21,2,232,12,6704.179,7988.574,no,2019
33451955,rural,I-III,24,14,9,66,6,5013.24,5501.975,no,2019
35753132,urban,I-III,37,22,4,340,15,7666.452,10001.781,yes,2019
35753043,rural,I-III,18.58,11,3,75,9,4113.355,4610.264,no,2019
32472597,rural,I-III,21,15.5,3,98,10,4939.116,4882.302,no,2019
24047176,urban,I-III,27.36,24.5,4.5,212,11,6011.156,7014.292,no,2019
32472602,rural,I-III,19.14,11,2,46,6,3881.0215,4471.558,no,2019
26341230,urban,I-III,22.67,11.76,2,112,11,5111.047,4908.146,no,2019
26341276,rural,I-III,17.95,11.5,3,55,8,3371.208,3900.542,no,2019
21844794,rural,I-III,26.5,18.5,3,152,11,5639.778,6455.375,no,2019
32196429,rural,I-III,24,15.5,2.03,127,11,4822.189,4931.76,no,2019
32196481,rural,I-III,19.25,8.75,0.89,56,7,3129.988,3285.178,no,2019
32196523,rural,I-III,22.83,12.25,0,97,12,4145.497,4195.882,no,2019
32196497,rural,I-III,21.58,13.5,1.72,87,9,3894.434,4035.894,no,2019
32196392,urban,I-III,55.45,31,7.39,574,26,12501.812,12672.823,yes,2019
32196455,rural,I-III,20.06,12.75,4.78,50,7,3639.223,3958.205,no,2019
34379021,rural,I-III,33.7,26.3,1,107,10,6360.164,7465.361,yes,2019
26521498,rural,I-III,21,15,0,101,11,4527.412,5377.451,no,2019
26521541,rural,I-III,21.37,14.75,1,89,10,4157.103,5369.032,no,2019
25903915,rural,I-III,18.22,9.05,3.14,53,8,2909.844,2569.518,no,2019
38380491,rural,I-III,18.6,16,1,40,4,2943.456,3473.278,no,2019
24847422,rural,I-III,21.75,24.5,0,68,10,4316.262,4982.265,no,2019
26521630,rural,I-III,33.03,19.75,6,273,13,6484.989,8685.614,no,2019
20821733,urban,II-III,77,21,21,738,22,16661.5,16704.8,no,2019
34711678,urban,I-III,88,23,20,823,27,16303.85,17856.9,no,2019
20834173,urban,I-III,54,15,2,583,22,10427.07,10381.2,no,2019
22336887,urban,I-III,42,14,8,418,20,10238.76,10312.2,no,2019
20834196,urban,I-III,33,13,8,287,15,6281.1,7198,no,2019
23888525,urban,I-III,41,20,8,354,16,8626.65,9413.3,no,2019
22336019,urban,I-III,50,16,10,456,20,9353.9,9937.6,no,2019
23266976,urban,I-III,75,20,17,887,28,15322,15720.1,no,2019
22350261,urban,I-III,72,23,11,725,29,14286.2,14883.2,no,2019
22336025,urban,I-III,43,22,3,347,17,7829.49,9312.4,no,2019
22350396,urban,I-III,56,17,12,528,23,11908.7,12435.3,no,2019
22336611,urban,I-III,80,30,22,684,28,15526,19476.1,no,2019
23888672,urban,I-III,50,19,7,354,17,9759.8,10681.6,no,2019
23887247,urban,I-III,37,20,15,322,15,7838.6,8765.5,no,2019
23887253,urban,I-III,53,18,3,622,23,10297.6,11991.7,no,2019
23887112,urban,I-III,52,16,12,577,22,11589.2,12335.8,no,2019
37123549,urban,I-III,48,16,9,434,16,9061.8,9309.5,no,2019
23887276,urban,I-III,49,16,12,529,20,10739.2,11462.5,no,2019
23887282,urban,I-III,20,11,4,282,11,5699.5,6362.7,no,2019
23887299,urban,I-III,84,25,14,1342,42,18468.7,20667.5,no,2019
23887129,urban,I-III,59,17,18,606,23,12448.6,13556,no,2019
23887307,urban,I-III,82,30,10,1063,38,18265.7,19396.3,no,2019
23887313,urban,I-III,44,16,6,578,24,8844.4,10329.5,no,2019
23887320,urban,I-III,67,14,19,586,23,13233.4,13966.1,no,2019
23887336,urban,I-III,51,16,15,558,24,11324.4,11833.5,no,2019
23887342,urban,I-III,51,24,9,577,21,10440.6,13926.1,no,2019
23887394,urban,I-III,19,9,4,95,9,3839.7,4591.1,no,2019
23887359,urban,I-III,86,22,12,1079,37,18558.2,20929.7,no,2019
23887388,urban,I-III,26,12,2,195,10,4677.3,5823,no,2019
23887402,urban,I-III,54,38,4,271,14,10832.5,15370.6,no,2019
23887365,urban,I-III,75,16,14,921,32,15645.4,17681.5,no,2019
22350226,urban,I-III,71,23,11,911,33,16273.847,18389.871,no,2019
22350284,urban,I-III,80,21,17,866,30,15604.246,17256.856,no,2019
22350290,urban,I-III,68,17,13,854,30,15255.321,16605.065,no,2019
22350309,urban,II-III,19,15,4,151,8,4108.294,5222.86,no,2019
22350373,urban,I-III,63,17,9,583,22,12743.422,14594.57,no,2019
22350315,urban,I-III,76,23,9,958,36,17584.696,21183.477,no,2019
22350321,urban,I-III,90,25,15,1078,36,20330.075,21933.245,no,2019
22350338,urban,I-III,117,30,25,1703,55,25640.875,29638.718,no,2019
22350249,urban,I-III,83,26,15,1063,39,18074.04,20178.64,no,2019
22350278,urban,I-III,52,17,8,680,25,10932.679,12514.94,no,2019
22350217,urban,I-III,66,24,12,925,31,14764.58,16744.26,no,2019
22350195,urban,I-III,76,18,9,941,32,16819.957,18221.413,no,2019
22350255,urban,I-III,60,19,9,671,24,12288.03,13808.577,no,2019
22350344,urban,I-III,48,19,7,502,17,10803.352,11507.43,no,2019
25224864,urban,I-III,62,25,7,862,31,15291.8,16509.1,no,2019
22336508,urban,I-III,76,33,21,1025,36,18707.5,20445.6,no,2019
20822052,urban,I-III,88,37,16,1130,38,18336.5,20712,no,2019
20834306,urban,I-III,88,24,13,1405,50,19381.7,21674.6,no,2019
22336048,urban,I-III,51,17,5,565,22,9726.5,10980.7,no,2019
20781471,urban,I-III,52,22,10,547,21,10895,12606.3,no,2019
22336031,urban,I-III,59,23,11,797,30,13030.3,14496.3,no,2019
22336367,urban,I-III,98,38,20,671,25,18580,22974.9,no,2019
20823778,urban,I-III,68,31,20,969,34,15792.2,18674,no,2019
20834434,urban,I-III,54,27,14,695,25,12614.2,14294.7,no,2019
22335988,urban,I-III,106,35,24,1414,43,22970.3,25132.6,no,2019
22336054,urban,I-III,86,27,28,1191,38,18257.1,19871.7,no,2019
22337332,urban,I-III,116,31,17,1623,49,24879.7,25652.4,no,2019
22336278,urban,I-III,84,28,17,660,29,17649.7,20820.5,no,2019
20821532,urban,I-III,68,29,18,822,29,15523.5,17706.6,no,2019
22335936,urban,I-III,86,28,17,1229,39,19030.1,22490.9,no,2019
20834090,urban,I-III,50,19,7,1165,42,20188,22138.3,no,2019
20834187,urban,I-III,55,17,15,639,22,12345,13830.4,no,2019
20834291,urban,I-III,44,22,10,577,23,11256.5,12071.1,no,2019
20834316,urban,I-III,84,29,20,1017,36,17964.84,20131.2,no,2019
20834322,urban,I-III,89,29,38,969,39,18896.45,19995.9,no,2019
20834339,urban,I-III,95,28,13,1119,38,19368,20478.6,no,2019
20834345,urban,I-III,56,17,4,713,23,11535.44,12974.5,no,2019
20834351,urban,I-III,48,23,10,440,18,10349.6,11216.1,no,2019
20834368,urban,I-III,78,24,8,782,27,14650.3,15924.7,no,2019
20834374,urban,I-III,61,28,13,527,23,14679.03,16483.4,no,2019
20834397,urban,I-III,95,24,15,1078,39,18789.4,20533.9,no,2019
20834405,urban,I-III,100,25,22,995,34,18123.3,19773.1,no,2019
20834411,urban,I-III,62,32,11,707,26,13108.72,14680.9,no,2019
20834428,urban,I-III,118,40,25,1238,42,22282.53,24966.9,no,2019
26412763,urban,II-III,40,19,3,333,12,8173,8696.8,no,2019
25251996,urban,I-III,45,20,8,486,16,10444,11426.3,no,2019
25231545,urban,I-III,29,23,3,285,12,7597.8,8128.2,no,2019
23888531,urban,I-III,30,18,2,220,11,6553.538,7550.72,no,2019
23888548,urban,I-III,46,18,10,590,23,10210.353,11037.3,no,2019
23888554,urban,I-III,65,17,1,860,30,13774.627,16761.261,no,2019
23888560,urban,I-III,80,21,9,1029,36,15076.929,16995.896,no,2019
23888577,urban,I-III,24,14,3,268,11,6210.994,6898.44,no,2019
22350232,urban,I-III,61,29,14,635,24,12590.072,15406.28,no,2019
23888583,urban,I-III,41,20,21,430,18,9423.827,12206.697,no,2019
23888598,urban,I-III,65,23,6,785,27,12561.867,14071.15,no,2019
23888608,urban,I-III,53,14,5,671,24,10974.965,11907.961,no,2019
23888620,urban,I-III,82,28,21,1222,44,19244.587,20303.08,no,2019
23888637,urban,I-III,43,14,10,468,20,9250.381,11071.102,no,2019
23888652,urban,I-III,46,15,4,621,24,10718.038,12017.57,no,2019
23888666,urban,I-III,92,25,16,1119,37,19169.886,21527.906,no,2019
23888689,urban,I-III,81,23,17,1221,40,18562.91,20128.08,no,2019
22350367,urban,I-III,94,30,9,1361,47,21740.749,24200.795,no,2019
26205165,urban,I-III,41,54,14,509,20,14410.042,17415.142,no,2019
23888703,urban,I-III,72,31,10,997,36,17674.344,20505.922,no,2019
23888695,urban,I-III,88,28,13,1308,45,21252.233,23654.08,no,2019
22350203,urban,I-III,78,32,10,953,34,16875.934,18951.642,no,2019
23888519,urban,I-III,52,20,5,613,22,11554.759,13221.53,no,2019
22366871,urban,II-III,28,10,4,257,9,5591.609,6452.68,no,2019
23888732,urban,II-III,21,15,1,191,8,4958.247,7139.625,no,2019
35664577,urban,I-III,79,18,22,916,30,16630.319,18315.32,no,2019
23270713,urban,I-III,37,20,4,311,12,6580.5,7161.2,no,2019
20834204,urban,II-III,43,16,11,361,17,9398.12,10644.5,no,2019
22401768,urban,I-III,55,14,9,619,24,9829.3,9786.4,no,2019
22401774,urban,I-III,25,9,3,232,11,5959.9,5854,no,2019
22401679,urban,I-III,49,13,10,487,19,8353.1,8695.2,no,2019
22401780,urban,I-III,80,20,18,830,31,13921.5,14283.3,no,2019
22401797,urban,I-III,37,13,6,427,17,6543.3,6723.3,no,2019
22401811,urban,I-III,35,16,6,425,15,7322.4,7723.9,no,2019
22401828,urban,I-III,38,12,6,478,19,7823.4,7636.5,no,2019
22401656,urban,I-III,38,8,6,406,13,7483.1,7303.6,no,2019
22410106,urban,I-III,87,21,13,1230,42,17977.9,20244.1,no,2019
22410098,urban,I-III,85,18,15,1026,36,16427.8,17277,no,2019
22410081,urban,I-III,32,13,7,320,13,7025.4,6722.8,no,2019
22410075,urban,I-III,93,16,13,1015,39,15135.7,16879,no,2019
22410069,urban,I-III,44,17,14,449,19,9318,8994.5,no,2019
22410046,urban,I-III,51,16,8,607,24,9872.8,10019.8,no,2019
22410000,urban,I-III,50,13,7,460,19,8563.4,8939.7,no,2019
22409971,urban,I-III,109,27,37,1141,43,19449.8,19664.1,no,2019
22409936,urban,I-III,54,24,16,665,27,11699.6,12567.5,no,2019
22409965,urban,I-III,30,16,10,311,13,7776.3,7831.3,no,2019
19170242,urban,II-III,64,20,19,640,22,12530.1,11896.9,no,2019
22408109,urban,I-III,89,24,15,812,30,16286.2,15976.7,no,2019
30298033,urban,I-III,54,32,9,525,21,11633.66988,13327.33,no,2019
36913361,urban,I-III,57,23,13,474,20,9880,10671,no,2019
22346650,urban,I-III,39,15,6,382,18,7793,8375,no,2019
25560071,urban,I-III,47,17,10,521,21,8148,8872,no,2019
25560148,urban,I-III,74,19,18,624,26,11671,12805,no,2019
25560728,urban,I-III,71,22,19,793,31,12408,13852,no,2019
30492077,urban,II-III,49,23,17,423,16,8942.81,8445.95,no,2019
22394608,urban,I-III,54,20,17,569,20,9429.19,10304.64,no,2019
22389820,urban,I-III,32,10,4,273,13,5472.65,5817.27,no,2019
22393945,urban,I-III,43,16,3,468,20,6875.42,7900.96,no,2019
22393939,urban,I-III,49,21,6,460,20,8112.86,9124.46,no,2019
22393968,urban,I-III,71,20,8,660,25,11781.18,11824.89,no,2019
39818219,urban,I-III,40,15,11,414,17,7574.04,8755.27,no,2019
22394152,urban,I-III,59,22,10,770,28,11567.56,13304.15,no,2019
22414529,urban,I-III,37,17,15,307,11,7620.6,8506.932,no,2019
22414207,urban,I-III,70,23,17,832,29,14052.4,15281.394,no,2019
22414274,urban,I-III,76,20,7,980,36,15100.7,16459.92,no,2019
22414423,urban,I-III,54,19,11,653,21,11732.4,12552.79,no,2019
22414268,urban,I-III,60,14,11,500,20,9111.3,10222.901,no,2019
22414280,urban,I-III,39,15,7,435,18,8077.4,9004.935,no,2019
22414848,urban,I-III,57,22,6,642,23,9897.7,11395.28,no,2019
22414436,urban,I-III,35,10,10,331,13,6709.8,7405.882,no,2019
22416155,urban,I-III,45,30,1,327,13,8703.8,11051.613,no,2019
22414570,urban,I-III,98,19,14,961,31,15030.9,16207.411,no,2019
20773804,urban,I-III,85,37,13,870,30,17433.7,19167.005,no,2019
22410773,urban,I-III,71,27,19,799,29,14617.4,15605.8,no,2019
22410783,urban,I-III,79,30,15,906,33,15900.9,17105.3,no,2019
22410721,urban,I-III,58,28,13,606,22,12234.8,13144.2,no,2019
25242796,urban,I-III,56,18,10,743,26,10636.7,11536.1,no,2019
25242862,urban,I-III,43,19,10,469,19,7850.8,8444.7,no,2019
22405921,urban,I-III,59,24,8,664,26,12075,12849.3,no,2019
25242849,urban,I-III,45,19,4,595,22,9566.2,10251,no,2019
20827822,urban,I-III,47,19,7,501,19,9030.8,9669.8,no,2019
25242827,urban,I-III,36,15,6,452,20,7481.2,8334.9,no,2019
22346756,urban,I-III,29,16,1,395,15,6521.6,0,no,2019
22405938,urban,I-III,89,22,22,1017,35,17487.7,18309.1,no,2019
22339420,urban,I-III,79,23,7,1037,37,14627.1,16154,no,2019
25242856,urban,I-III,55,21,11,612,23,10276.3,10975.3,no,2019
